,geometry,field_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,sat_mask,cloud_mask,edge_mask,geophysical_mask,sun_zen,sun_az,join_zen,join_az,s2_date,time_delta,s2_filenames,Sequent_N,Ref_N,Hour_UTC+1,Operator,Latitude,Longitude,CropHeight,BBCH,Crop-EN,Crop-ES,Crop-FR,Crop-IT,Crop-LA,Crop-PL,Rowsp_(cm),RowOr(deg),SkyCond,LicorLAI,std_Licor,PocketLAI,std_PockLA,AccuPAR,std_AccuPA,Note
42,POINT (541194.9863294407 4590262.735188711),2017-04-05,0.0254,0.0528,0.0239,0.3747,0.0801,0.3207,0.4008,0.4251,0.1455,0.0699,0,0,0,0,40,155,0,0,2017-03-29,7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170329-095024-458_L2A_T33TWF_D_V1-4_roi_0.tif,75,C_CREA-CI_20170405_LAI,10:30 AM,Colecchia S.A. - De Santis A.P.,41.462899,15.493291,30-50 cm,34,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.843,0.387,,,,,
43,POINT (541531.8999201241 4590288.311550373),2017-06-09,0.0537,0.0664,0.0898,0.1176,0.0971,0.1032,0.1146,0.1311,0.2201,0.1942,0,0,0,0,23,145,0,0,2017-05-28,12 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,124,A_Pomodoro_20170609_LAI,9:01 AM,Colecchia S.A. - De Santis A.P.,41.463112,15.497327,10-30 cm,19,Tomato,,,Pomodoro,Solanum licopersicum L.,,180,302,Sunny - no clouds,0.351,0.12,,,,,
44,POINT (541531.8999201241 4590288.311550373),2017-06-21,0.0624,0.0799,0.0946,0.1571,0.1093,0.1458,0.1579,0.1721,0.2212,0.1881,0,0,0,0,21,140,0,0,2017-06-17,4 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170617-095546-943_L2A_T33TWF_D_V1-4_roi_0.tif,133,A_Pomodoro_20170621_LAI,8:52 AM,Colecchia S.A. - De Santis A.P.,41.463112,15.497327,30-50 cm,70,Tomato,,,Pomodoro,Solanum licopersicum L.,,180,302,Sunny - no clouds,1.336,0.56,,,,,
45,POINT (541531.8999201241 4590288.311550373),2017-06-15,0.0537,0.0664,0.0898,0.1176,0.0971,0.1032,0.1146,0.1311,0.2201,0.1942,0,0,0,0,23,145,0,0,2017-05-28,18 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,130,A_Pomodoro_20170615_LAI,7:38 AM,Colecchia S.A. - De Santis A.P.,41.463112,15.497327,10-30 cm,61,Tomato,,,Pomodoro,Solanum licopersicum L.,,180,302,Sunny - no clouds,1.620,0.95,,,,,
46,POINT (541531.8999201241 4590288.311550373),2017-06-12,0.0537,0.0664,0.0898,0.1176,0.0971,0.1032,0.1146,0.1311,0.2201,0.1942,0,0,0,0,23,145,0,0,2017-05-28,15 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170528-095531-903_L2A_T33TWF_D_V1-4_roi_0.tif,127,A_Pomodoro_20170612_LAI,2:42 PM,Colecchia S.A. - De Santis A.P.,41.463112,15.497327,10-30 cm,19,Tomato,,,Pomodoro,Solanum licopersicum L.,,180,302,Sunny - no clouds,0.425,0.24,,,,,
47,POINT (541279.8506264635 4590289.420813426),2017-04-05,0.0217,0.0467,0.0156,0.6438,0.0829,0.4769,0.6342,0.6543,0.1635,0.0693,0,0,0,0,40,155,0,0,2017-03-29,7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170329-095024-458_L2A_T33TWF_D_V1-4_roi_0.tif,76,D_CREA-CI_20170405_LAI,10:44 AM,Colecchia S.A. - De Santis A.P.,41.463135,15.494309,30-50 cm,,Vetch,Arveja,Vesce,Veccia,Vicia L.,Wyka,,,Sunny - no clouds,7.670,0.786,,,,,
48,POINT (541847.3834723461 4590740.439909398),2017-04-05,0.0219,0.05,0.0219,0.3606,0.0754,0.2819,0.3378,0.3472,0.1445,0.0724,0,0,0,0,40,155,0,0,2017-03-29,7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170329-095024-458_L2A_T33TWF_D_V1-4_roi_0.tif,77,E_CREA-CI_20170405_LAI,11:06 AM,Colecchia S.A. - De Santis A.P.,41.467168,15.501136,30-50 cm,34,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.577,0.175,,,,,
49,POINT (530287.8573465575 4593127.638567491),2017-04-13,0.0275,0.0524,0.0272,0.4621,0.0758,0.339,0.4514,0.4683,0.1587,0.0762,0,0,0,0,36,154,0,0,2017-04-08,5 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,91,AA.V_LUCERA.FR_20170413_LAI,3:07 PM,Vonella V.,41.489190,15.362830,>50 cm,41,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,3.768,1.070,,,,,
50,POINT (542377.9594574135 4590304.992224817),2017-05-11,0.0398,0.0635,0.0603,0.2676,0.1047,0.2252,0.2586,0.2865,0.2265,0.1437,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,101,9NT_STRATEGA_20170511_LAI,8:11 AM,Colecchia S.A. - De Santis A.P.,41.463218,15.507459,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.985,0.131,,,,,
51,POINT (542305.0288903399 4590309.005795515),2017-05-11,0.0318,0.0573,0.0402,0.2555,0.0903,0.2233,0.2562,0.2748,0.1649,0.095,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,94,2CT_STRATEGA_20170511_LAI,8:35 AM,Colecchia S.A. - De Santis A.P.,41.463258,15.506586,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.829,0.130,,,,,
52,POINT (542305.0288903399 4590309.005795515),2017-03-29,0.059,0.0867,0.0823,0.2349,0.1238,0.2104,0.2343,0.2524,0.2158,0.1493,0,0,0,0,44,155,0,0,2017-03-19,10 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170319-095021-462_L2A_T33TWF_D_V1-4_roi_0.tif,64,2CT_STRATEGA_20170329_LAI,10:44 AM,Colecchia S.A. - De Santis A.P.,41.463258,15.506586,30-50 cm,32,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,1.390,0.198,,,,,
53,POINT (542359.9657650598 4590453.990368482),2017-05-11,0.0456,0.0711,0.0665,0.2464,0.1103,0.2142,0.2442,0.2691,0.233,0.1488,0,0,0,0,36,154,0,0,2017-04-08,33 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170408-095711-526_L2A_T33TWF_D_V1-4_roi_0.tif,93,1NT_STRATEGA_20170511_LAI,8:28 AM,Colecchia S.A. - De Santis A.P.,41.464561,15.507254,>50 cm,69,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,2.057,0.179,,,,,
54,POINT (542359.9657650598 4590453.990368482),2017-03-29,0.0735,0.0959,0.1114,0.2576,0.1511,0.228,0.2549,0.2827,0.2831,0.1928,0,0,0,0,44,155,0,0,2017-03-19,10 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170319-095021-462_L2A_T33TWF_D_V1-4_roi_0.tif,63,1NT_STRATEGA_20170329_LAI,10:36 AM,Colecchia S.A. - De Santis A.P.,41.464561,15.507254,30-50 cm,32,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,0.855,0.219,,,,,
55,POINT (542327.3405707839 4590591.8005685955),2017-04-05,0.0141,0.0375,0.0101,0.4245,0.0659,0.3184,0.4153,0.4359,0.1425,0.0619,0,0,0,0,40,155,0,0,2017-03-29,7 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T33TWF/SENTINEL2A_20170329-095024-458_L2A_T33TWF_D_V1-4_roi_0.tif,78,F_CREA-CI_20170405_LAI,11:24 AM,Colecchia S.A. - De Santis A.P.,41.465804,15.506873,30-50 cm,34,Durum Wheat,Trigo duro,Blé dur,Frumento duro,Triticum durum Desf.,Pszenica durum,,,Sunny - no clouds,4.533,0.155,,,,,
