,geometry,field_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,sat_mask,cloud_mask,edge_mask,geophysical_mask,sun_zen,sun_az,join_zen,join_az,s2_date,time_delta,s2_filenames,StudySite,ESUnumber,CropType,CropHeight,Rowspacing,LeafType,PhenoState,RowOrienta,SkyCond,SamplStrat,Irrigation,b_Tilled,Operators,d_observa,X_UTM,Y_UTM,LAI_g_B_mi,fCover,LicorLAI,LAI_AccuPA,SD_LAI_Acc,B443_1,B490_1,B560_1,B665_1,B705_1,B740_1,B783_1,B842_1,B865_1,B945_1,B1610_1,B2190_1
0,POINT (339299.3153897313 4601151.983570112),2018-05-11,0.0414,0.0726,0.0545,0.3856,0.1212,0.3129,0.389,0.4237,0.1826,0.1045,0,0,0,0,24,146,1,86,2018-05-22,-11 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2B_20180522-111119-931_L2A_T30TUM_C_V2-2_roi_0.tif,Gsec,2106,MEZCLA AVENA-CEBADA,70.0,10.0,N,MA,paralel to the path,PC,D,R,0,VPG,mezcla de muchos cereales y malas hierbas,339299.315389,4601151.98345,,,,4.006,0.76248278669,,0.0,0.0,,,,,,,,,
107,POINT (345354.29459987464 4627076.22017298),2018-06-15,0.043,0.0713,0.0893,0.245,0.134,0.1973,0.2262,0.2582,0.2188,0.1497,0,0,0,0,22,140,1,82,2018-06-16,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180616-111245-493_L2A_T30TUM_C_V2-2_roi_0.tif,MR,3113,CEBADA,75.0,0.0,-1,MA,,CL,D,R,0,VPG,,345354.294599,4627076.22006,,,,2.944,0.77506773898,,0.0,0.0,,,,,,,,,
108,POINT (345341.7887746757 4627114.011399882),2018-05-17,0.0403,0.07,0.0814,0.2494,0.1258,0.2084,0.2419,0.2757,0.2001,0.1305,0,0,0,0,22,140,1,82,2018-06-16,-30 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180616-111245-493_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2113,CEBADA,65.0,0.0,N,MA,,CL,D,R,0,VPG,,345341.788774,4627114.01128,,,,2.624,0.40109849165,,0.0,0.0,,,,,,,,,
59,POINT (345296.4756241795 4627179.064489016),2018-07-10,0.091,0.14,0.2194,0.34,0.2564,0.2851,0.3168,0.3728,0.4593,0.3032,0,0,0,0,28,145,1,81,2018-08-05,-26 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180805-111514-408_L2A_T30TUM_C_V2-2_roi_0.tif,MR,5113,CEBADA,60.0,0.0,N,SE,,CL,D,R,0,VPG,,345296.475623,4627179.06437,,,,2.908,0.22487774456,,0.0,0.0,,,,,,,,,
28,POINT (345228.78843413485 4626204.657432743),2018-05-07,0.1162,0.1816,0.2679,0.3547,0.2936,0.3263,0.3465,0.3774,0.5155,0.4463,0,0,0,0,27,149,1,81,2018-05-07,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180507-110835-947_L2A_T30TUM_C_V2-2_roi_0.tif,MR,119,REMOLACHA,4.0,0.0,B,EM,,CL,D,I,0,VPG,,345228.788433,4626204.65732,,,,0.04666666667,0.01154700538,,0.0,0.0,,,,,,,,,
43,POINT (344171.32942176296 4626558.086115739),2018-06-15,0.0462,0.0718,0.1042,0.1946,0.1292,0.1547,0.1838,0.2178,0.262,0.1728,0,0,0,0,23,139,1,83,2018-07-06,-21 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,MR,3108,CEBADA,60.0,0.0,-1,-1,,CL,D,-1,0,-1,cebada de 2 carreras,344171.329421,4626558.086,,,,2.66,0.34409301068,,0.0,0.0,,,,,,,,,
44,POINT (344067.0445998593 4626564.860136778),2018-07-02,0.0438,0.0831,0.0567,0.5269,0.1396,0.457,0.5381,0.5682,0.2253,0.1068,0,0,0,0,23,139,1,83,2018-07-06,-4 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,MR,4107,GARBANZOS,50.0,0.0,-1,MA,,PC,-1,R,0,VPG,,344067.044599,4626564.86002,,,,2.734,0.46489783824,,0.0,0.0,,,,,,,,,
31,POINT (345234.044992807 4626243.902461903),2018-05-17,0.0864,0.132,0.1765,0.2835,0.2061,0.2542,0.2755,0.3014,0.4127,0.3435,0,0,0,0,25,147,1,81,2018-05-17,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180517-111020-570_L2A_T30TUM_C_V2-2_roi_0.tif,MR,2119,REMOLACHA,6.0,50.0,B,GU,pivot,PC,D,I,0,VPG,With about 7-8 true leaves,345234.044992,4626243.90235,,,,0.098,0.06760177512,,0.0,0.0,,,,,,,,,
6,POINT (339220.6146319591 4601203.522991464),2018-06-14,0.0374,0.0654,0.0632,0.2948,0.1212,0.2338,0.2788,0.3295,0.215,0.1185,0,0,0,0,22,139,1,80,2018-06-26,-12 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180626-111803-971_L2A_T30TUM_C_V2-2_roi_0.tif,Gsec,3104,ALFALFA,40.0,0.0,B,FL,,CL,D,R,0,VPG,,339220.614631,4601203.52288,,,,2.94,1.03951911959,,0.0,0.0,,,,,,,,,
115,POINT (346121.13526209013 4627336.744298536),2018-06-15,0.0313,0.0544,0.0438,0.3133,0.0922,0.2347,0.2992,0.3288,0.1513,0.0854,0,0,0,0,22,140,1,81,2018-06-16,-1 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180616-111245-493_L2A_T30TUM_C_V2-2_roi_0.tif,MR,3116,TRIGO BLANDO,80.0,0.0,N,MA,,CL,D,R,0,-1,,346121.135261,4627336.74418,,,,3.454,0.58654070618,,0.0,0.0,,,,,,,,,
34,POINT (345262.3177759696 4626367.697457529),2018-05-07,0.0883,0.1396,0.2033,0.2759,0.2271,0.2536,0.2729,0.2984,0.4531,0.3773,0,0,0,0,27,149,1,81,2018-05-07,0 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180507-110835-947_L2A_T30TUM_C_V2-2_roi_0.tif,MR,118,GIRASOL,3.0,50.0,B,EM,paralelo al camino,CL,D,R,0,-1,Se registra el ESU peor no se mide el LAI dado que se corresponde a 0. Apenas tiene los cotiledones,345262.317775,4626367.69734,,,,0.0,0.0,,0.0,0.0,,,,,,,,,
49,POINT (344110.2054520942 4626663.545419978),2018-07-02,0.0493,0.0728,0.1073,0.1757,0.1314,0.1542,0.1696,0.1985,0.2192,0.1448,0,0,0,0,23,139,1,83,2018-07-06,-4 days,/work/CESBIO/projects/MAESTRIA/prosail_validation/validation_sites/T30TUM/SENTINEL2A_20180706-110918-241_L2A_T30TUM_C_V2-2_roi_0.tif,MR,4109,TRIGO BLANDO,80.0,0.0,N,SE,,PC,D,R,0,VPG,,344110.205451,4626663.5453,,,,1.542,0.29218145047,,0.0,0.0,,,,,,,,,
